Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Devices","No","","92287","Ongoing","Datascope Corp.","1300 Macarthur Blvd","","Mahwah","NJ","	07430-2052","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and OUS (foreign) to countries of: ALBANIA ALGERIA, ANGOLA, ARGENTINA, AUSTRALIA, AUSTRIA, AZERBAIJAN, BAHRAIN, BANGLADESH, BARBADOS, BELARUS, BELGIUM, BOSNIA and HERZEGOVINA, BRAZIL, BRUNEI, BULGARIA, CANADA, CHILE, CHINA, COLOMBIA, COSTA RICA, C퓍e d'Ivoire, CROATIA, CZECH REPUBLIC, ECUADOR, EGYPT, EL SALVADOR, ESTONIA, FINLAND, FRANCE, GERMANY, GHANA, GUATEMALA, HONG KONG, HUNGARY, ICELAND, INDIA, INDONESIA, IRAN, IRAQ, IRELAND, ISRAEL, ITALY, JAPAN, JORDAN, KENYA, KOSOVO, KUWAIT, LATVIA, LEBANON, LIBYA, LITHUANIA, LUXEMBOURG, MACEDONIA, MALAYSIA, MEXICO, MOROCCO, MYANMAR, NETHERLANDS, NEW ZEALAND, NIGERIA, NORWAY, OMAN, PAKISTAN, PALESTINE, PERU, PHILIPPINES, POLAND, PORTUGAL, QATAR, RUSSIA, SAUDI ARABIA, SERBIA, SINGAPORE, SLOVAKIA, SLOVENIA, SOUTH AFRICA, SOUTH KOREA, SPAIN, SRI LANKA, SWEDEN, SWITZERLAND, SYRIA, TAIWAN, TANZANIA, THAILAND, TRINIDAD AND TOBAGO, TUNISIA, TURKEY, TURKMENISTAN, UKRAINE, UNITED ARAB EMIRATES, UNITED KINGDOM, UZBEKISTAN, VIETNAM, YEMEN, ZAMBIA ","Z-2149-2023","Class I","Cardiosave Hybrid Intra-Aortic Balloon Pump (IABP), Model numbers   0998-00-0800-31  0998-00-0800-32  0998-00-0800-33  0998-00-0800-34  0998-00-0800-35  0998-00-0800-45  0998-00-0800-52  0998-00-0800-53  0998-00-0800-55  0998-00-0800-65    0998-UC-0800-31*  0998-UC-0800-33*  0998-UC-0800-52*  0998-UC-0800-53*  0998-00-0800-55*    *Not US distribution  ","9174 (4586 US; 4588 OUS)","IABP may lose the ability to charge batteries in one or both bay slots.    Therapy may be interrupted if batteries fail to charge and the device is disconnected from AC  power. Low battery alarms may alert the User to the issue prior to interruption of therapy.","06/05/2023","07/19/2023","","07/26/2023","All Unit Serial Numbers  Model                    UDI 0998-00-0800-31 10607567109053 0998-00-0800-32 10607567111117 0998-00-0800-33 10607567109008 0998-00-0800-34 10607567111940 0998-00-0800-35 10607567109107 0998-00-0800-45 10607567108421 0998-00-0800-52 10607567108438 0998-00-0800-53 10607567108391 0998-00-0800-55 10607567108414 0998-00-0800-65 10607567113432"
"Devices","No","","92287","Ongoing","Datascope Corp.","1300 Macarthur Blvd","","Mahwah","NJ","	07430-2052","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution: US (Nationwide) and OUS (foreign) to countries of: ALBANIA ALGERIA, ANGOLA, ARGENTINA, AUSTRALIA, AUSTRIA, AZERBAIJAN, BAHRAIN, BANGLADESH, BARBADOS, BELARUS, BELGIUM, BOSNIA and HERZEGOVINA, BRAZIL, BRUNEI, BULGARIA, CANADA, CHILE, CHINA, COLOMBIA, COSTA RICA, C퓍e d'Ivoire, CROATIA, CZECH REPUBLIC, ECUADOR, EGYPT, EL SALVADOR, ESTONIA, FINLAND, FRANCE, GERMANY, GHANA, GUATEMALA, HONG KONG, HUNGARY, ICELAND, INDIA, INDONESIA, IRAN, IRAQ, IRELAND, ISRAEL, ITALY, JAPAN, JORDAN, KENYA, KOSOVO, KUWAIT, LATVIA, LEBANON, LIBYA, LITHUANIA, LUXEMBOURG, MACEDONIA, MALAYSIA, MEXICO, MOROCCO, MYANMAR, NETHERLANDS, NEW ZEALAND, NIGERIA, NORWAY, OMAN, PAKISTAN, PALESTINE, PERU, PHILIPPINES, POLAND, PORTUGAL, QATAR, RUSSIA, SAUDI ARABIA, SERBIA, SINGAPORE, SLOVAKIA, SLOVENIA, SOUTH AFRICA, SOUTH KOREA, SPAIN, SRI LANKA, SWEDEN, SWITZERLAND, SYRIA, TAIWAN, TANZANIA, THAILAND, TRINIDAD AND TOBAGO, TUNISIA, TURKEY, TURKMENISTAN, UKRAINE, UNITED ARAB EMIRATES, UNITED KINGDOM, UZBEKISTAN, VIETNAM, YEMEN, ZAMBIA ","Z-2150-2023","Class I","Cardiosave Rescue Intra-Aortic Balloon Pump (IABP), Model numbers   0998-00-0800-75  0998-00-0800-83  0998-00-0800-85","9174 (4586 US; 4588 OUS)","IABP may lose the ability to charge batteries in one or both bay slots.    Therapy may be interrupted if batteries fail to charge and the device is disconnected from AC  power. Low battery alarms may alert the User to the issue prior to interruption of therapy.","06/05/2023","07/19/2023","","07/26/2023","All Unit Serial Numbers  Model                    UDI 0998-00-0800-75 10607567112312 0998-00-0800-83 10607567108407 0998-00-0800-85 10607567113449"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2111-2023","Class I","Impella 2.5 intravascular micro axial blood pump, Product Number 005042","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011081;"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2112-2023","Class I","Impella 5.0 intravascular micro axial blood pump, Product Number 005062","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011180;"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2113-2023","Class I","Impella LD intravascular micro axial blood pump, Product Number 005082","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011227;"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2114-2023","Class I","Impella 5.5 with SmartAssist intravascular micro axial blood pump, Product Numbers 0550-0008 and 1000100","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011531, 00813502012828;"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2115-2023","Class I","Impella CP intravascular micro axial blood pump, Product Number 0048-0032","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011388;"
"Devices","No","","92321","Ongoing","Abiomed, Inc.","22 &","24 Cherry Hill Dr","Danvers","MA","	01923-2575","United States","Voluntary: Firm initiated","Letter","Worldwide distribution - US Nationwide.","Z-2116-2023","Class I","Impella CP with SmartAssist intravascular micro axial blood pump, Product Numbers 0048-0024, 0048-0045, 1000080","9252 units","There is a potential risk for unintentional interaction of the Impella motor housing with the distal stent of a transcatheter aortic valve replacement (TAVR) resulting in destruction of the impeller blades. This has resulted in low flow from the damaged Impella system. Systemic embolization of the fractured impeller material is a possibility.","06/14/2023","07/14/2023","","07/26/2023","UDI-DI: 00813502011371, 00813502011876, 00813502012279;"
"Devices","No","","92335","Ongoing","Datascope Corp.","1300 Macarthur Blvd","","Mahwah","NJ","	07430-2052","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution- US (Nationwide) and OUS (foreign) countries of: ALBANIA, ALGERIA, ANGOLA, ARGENTINA, AUSTRALIA, AUSTRIA, AZERBAIJAN, AZERBAIJAN , BAHRAIN, BANGLADESH, BARBADOS, BELARUS, BELGIUM, BOSNIA and HERZEGOVINA, BRAZIL, BRUNEI, BULGARIA, CANADA, CHILE, CHINA, COLOMBIA, COSTA RICA, C퓍e d'Ivoire, CROATIA, CZECH REPUBLIC, ECUADOR, EGYPT, EL SALVADOR, ESTONIA, FINLAND, FRANCE, GERMANY, GHANA, GUATEMALA, HONG KONG, HUNGARY, ICELAND, INDIA, INDONESIA, IRAN, IRAQ, IRELAND, ISRAEL, ITALY, JAPAN, JORDAN, KENYA, KOSOVO, KUWAIT, LATVIA, LEBANON, LIBYA, LITHUANIA, LUXEMBOURG, MACEDONIA, MALAYSIA, MEXICO, MOROCCO, MYANMAR, NETHERLANDS, NEW ZEALAND, NIGERIA, NORWAY, OMAN, PAKISTAN, PALESTINE, PERU, PHILIPPINES, POLAND, PORTUGAL, QATAR, RUSSIA, SAUDI ARABIA, SERBIA, SINGAPORE, SLOVAKIA, SLOVENIA, SOUTH AFRICA, SOUTH KOREA, SPAIN, SRI LANKA, SWEDEN, SWITZERLAND, SYRIA, TAIWAN, TANZANIA, THAILAND, TRINIDAD AND TOBAGO, TUNISIA, TURKEY, TURKMENISTAN, UKRAINE, UNITED ARAB EMIRATES, UNITED KINGDOM, UZBEKISTAN, VIETNAM, YEMEN, ZAMBIA ","Z-2151-2023","Class I","Cardiosave Hybrid Intra-Aortic Balloon Pump (IABP), Model numbers   0998-00-0800-31  0998-00-0800-32  0998-00-0800-33  0998-00-0800-34  0998-00-0800-35  0998-00-0800-45  0998-00-0800-52  0998-00-0800-53  0998-00-0800-55  0998-00-0800-65    0998-UC-0800-31*  0998-UC-0800-33*  0998-UC-0800-52*  0998-UC-0800-53*  0998-00-0800-55*    *Not US distribution  ","9174 (4586 US; 4588 OUS) in total","An unexpected shutdown of the IABP may occur due to failures of tantalum capacitors in the  Power Management Board and/or Solenoid Board.  This issue may lead to an unexpected interruption of therapy.","06/05/2023","07/20/2023","","07/26/2023","All Unit Serial Numbers  Model                    UDI 0998-00-0800-31 10607567109053 0998-00-0800-32 10607567111117 0998-00-0800-33 10607567109008 0998-00-0800-34 10607567111940 0998-00-0800-35 10607567109107 0998-00-0800-45 10607567108421 0998-00-0800-52 10607567108438 0998-00-0800-53 10607567108391 0998-00-0800-55 10607567108414 0998-00-0800-65 10607567113432"
"Devices","No","","92335","Ongoing","Datascope Corp.","1300 Macarthur Blvd","","Mahwah","NJ","	07430-2052","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution- US (Nationwide) and OUS (foreign) countries of: ALBANIA, ALGERIA, ANGOLA, ARGENTINA, AUSTRALIA, AUSTRIA, AZERBAIJAN, AZERBAIJAN , BAHRAIN, BANGLADESH, BARBADOS, BELARUS, BELGIUM, BOSNIA and HERZEGOVINA, BRAZIL, BRUNEI, BULGARIA, CANADA, CHILE, CHINA, COLOMBIA, COSTA RICA, C퓍e d'Ivoire, CROATIA, CZECH REPUBLIC, ECUADOR, EGYPT, EL SALVADOR, ESTONIA, FINLAND, FRANCE, GERMANY, GHANA, GUATEMALA, HONG KONG, HUNGARY, ICELAND, INDIA, INDONESIA, IRAN, IRAQ, IRELAND, ISRAEL, ITALY, JAPAN, JORDAN, KENYA, KOSOVO, KUWAIT, LATVIA, LEBANON, LIBYA, LITHUANIA, LUXEMBOURG, MACEDONIA, MALAYSIA, MEXICO, MOROCCO, MYANMAR, NETHERLANDS, NEW ZEALAND, NIGERIA, NORWAY, OMAN, PAKISTAN, PALESTINE, PERU, PHILIPPINES, POLAND, PORTUGAL, QATAR, RUSSIA, SAUDI ARABIA, SERBIA, SINGAPORE, SLOVAKIA, SLOVENIA, SOUTH AFRICA, SOUTH KOREA, SPAIN, SRI LANKA, SWEDEN, SWITZERLAND, SYRIA, TAIWAN, TANZANIA, THAILAND, TRINIDAD AND TOBAGO, TUNISIA, TURKEY, TURKMENISTAN, UKRAINE, UNITED ARAB EMIRATES, UNITED KINGDOM, UZBEKISTAN, VIETNAM, YEMEN, ZAMBIA ","Z-2152-2023","Class I","Cardiosave Rescue Intra-Aortic Balloon Pump (IABP), Model numbers   0998-00-0800-75  0998-00-0800-83  0998-00-0800-85","9174 (4586 US; 4588 OUS) in total","An unexpected shutdown of the IABP may occur due to failures of tantalum capacitors in the  Power Management Board and/or Solenoid Board.  This issue may lead to an unexpected interruption of therapy.","06/05/2023","07/20/2023","","07/26/2023","All Unit Serial Numbers  Model                    UDI 0998-00-0800-75 10607567112312 0998-00-0800-83 10607567108407 0998-00-0800-85 10607567113449"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2011-2023","Class I","Olympus OES BRONCHOFIBERSCOPE BF Type, Model Numbers BF-XT40, BF-P60, BF-MP60, BF-1T60","1535 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-XT40** OES BRONCHOFIBERSCOPE OLYMPUS BF TYPE XT40 UDI: 04953170055980 BF-P60 OES BRONCHOFIBERSCOPE OLYMPUS BF TYPE P60 UDI: 04953170339288 BF-MP60 OES BRONCHOFIBERSCOPE OLYMPUS BF TYPE MP60 UDI: 04953170338394 BF-1T60 OES BRONCHOFIBERSCOPE OLYMPUS BF TYPE 1T60 UDI: 04953170339264"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2012-2023","Class I","Olympus BRONCHOFIBERSCOPE BF Type, Model Numbers BF-PE2, BF-TE2","4 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-PE2 BRONCHOFIBERSCOPE OLYMPUS BF TYPE PE2 UDI: 04953170339974 BF-TE2 BRONCHOFIBERSCOPE OLYMPUS BF TYPE TE2 UDI: 04953170339998"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2013-2023","Class I","Olympus BRONCHOVIDEOSCOPE BF Type, Model Numbers BF-P150, BF-1T150","9 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-P150* BRONCHOVIDEOSCOPE OLYMPUS BF TYPE P150 UDI: 04953170288876 BF-1T150 BRONCHOVIDEOSCOPE OLYMPUS BF TYPE 1T150 UDI: 04953170288968"
"Devices","No","","92362","Ongoing","Olympus Corporation of the Americas","3500 Corporate Pkwy","","Center Valley","PA","	18034-8229","United States","Voluntary: Firm initiated","Letter","US Nationwide Distribution.","Z-2014-2023","Class I","Olympus EVIS EXERA BRONCHOVIDEOSCOPE BF TYPE, Model Number BF-XT160","284 units","There have been complaints of endobronchial combustion during therapeutic laser procedures with the bronchoscope.","06/08/2023","07/17/2023","","07/26/2023","All serial numbers BF-XT160* EVIS EXERA BRONCHOVIDEOSCOPE OLYMPUS BF TYPE XT160 UDI: 04953170340147"
